race_url,race_id,race_name,finish_position,frame_number,horse_number,horse_name,sex_age,weight,jockey,time,margin,popularity,odds,horse_weight,expected_race_name,expected_year
https://www.keibalab.jp/db/race/202402240611/,202402240611,,1,2,2,ニシノスーベニア,牡5,58.0,大野拓弥,3,5.2,1:33.7,,⑤③②,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240611/,202402240611,,2,5,5,ニシノライコウ,牡4,58.0,内田博幸,5,6.4,1:34.5,５,⑥⑥⑥,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240611/,202402240611,,3,6,7,ホウオウラスカーズ,牝6,56.0,戸崎圭太,6,10.9,1:34.6,1/2,③③④,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240611/,202402240611,,4,8,11,ディオスバリエンテ,セ6,58.0,キング,1,3.7,1:34.7,1/2,④⑤⑤,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240611/,202402240611,,5,6,6,ブランデーロック,牡5,58.0,柴田善臣,10,40.5,1:34.8,3/4,⑩⑨⑧,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240611/,202402240611,,6,8,10,ドゥラモンド,牡6,58.0,津村明秀,8,27.5,1:34.8,クビ,⑦⑦⑦,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240611/,202402240611,,7,7,8,ニューノーマル,牝5,56.0,菅原明良,9,36.1,1:34.9,クビ,⑧⑧⑧,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240611/,202402240611,,8,4,4,ベガリス,牝4,56.0,藤懸貴志,7,23.5,1:35.1,１1/4,②②②,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240611/,202402240611,,9,7,9,センタースリール,牝5,56.0,木幡巧也,11,142.0,1:35.2,クビ,①①①,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240611/,202402240611,,10,1,1,スズハローム,牡4,58.0,鮫島克駿,2,4.3,1:35.4,１1/2,⑨⑨⑧,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240611/,202402240611,,11,3,3,スプレモフレイバー,牡4,58.0,横山和生,4,5.4,1:35.7,１3/4,⑩⑪⑪,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,1,6,12,エレガントムーン,牝4,56.0,鮫島克駿,1,3.6,1:10.7,,⑨⑨,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,2,2,4,(地)カンパニョーラ,牝5,56.0,吉田豊,5,10.5,1:10.9,１1/2,⑭⑬,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,3,5,10,カンザシ,牝5,56.0,キング,6,12.5,1:10.9,アタマ,⑩⑨,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,4,8,16,カラパタール,牝6,55.0,☆横山琉,11,29.8,1:11.1,１,⑧⑥,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,5,5,9,ギョウネン,牝4,56.0,木幡初也,4,9.0,1:11.3,１1/4,⑫⑬,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,6,6,11,ミロワール,牝5,56.0,三浦皇成,13,44.7,1:11.4,3/4,⑭⑮,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,7,3,6,トモジャミ,牝4,56.0,野中悠太,9,23.2,1:11.4,ハナ,⑫⑫,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,8,8,15,メイデンタワー,牝4,56.0,石川裕紀,2,4.8,1:11.4,クビ,④③,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,9,3,5,ロープスピニング,牝5,56.0,津村明秀,14,59.5,1:11.5,クビ,⑥⑥,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,10,1,1,ゴキゲンサン,牝4,56.0,石橋脩,8,22.8,1:11.7,１1/2,⑭⑮,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,11,7,13,チュウワスプリング,牝4,56.0,伊藤工真,3,5.8,1:12.0,２,③③,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,12,7,14,エクサープト,牝5,55.0,☆永野猛,15,72.7,1:12.2,１,②②,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,13,1,2,プリティインピンク,牝6,55.0,☆原優介,7,15.2,1:12.3,クビ,④③,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,14,2,3,クリーデンス,牝4,56.0,戸崎圭太,12,31.5,1:12.6,１3/4,⑥⑥,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,15,4,7,ダラムキャッスル,牝4,56.0,菅原明良,16,94.9,1:12.7,3/4,①①,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402240612/,202402240612,,16,4,8,ビターゼノビア,牝4,56.0,大野拓弥,10,26.4,1:13.0,２,⑩⑨,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,1,4,8,マテンロウスカイ,セ5,57.0,横山典弘,7,16.1,1:48.1,,③③③②,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,2,4,7,ドーブネ,牡5,57.0,吉田隼人,10,35.6,1:48.4,２,①①①①,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,3,2,4,ジオグリフ,牡5,58.0,戸崎圭太,4,10.0,1:48.5,クビ,④⑤⑥④,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,4,2,3,ソールオリエンス,牡4,58.0,田辺裕信,1,3.4,1:48.6,1/2,⑪⑫⑬⑫,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,5,7,13,マイネルクリソーラ,牡5,57.0,津村明秀,13,63.3,1:48.8,１1/2,⑭⑭⑬⑭,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,6,6,11,タイムトゥヘヴン,牡6,57.0,大野拓弥,15,201.5,1:48.9,1/2,⑭⑭⑬⑫,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,7,5,9,エルトンバローズ,牡4,57.0,西村淳也,2,3.5,1:49.0,クビ,⑥⑤④④,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,8,8,16,ホウオウリアリティ,牡6,57.0,菅原明良,16,311.0,1:49.2,１1/4,⑩⑩⑪⑨,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,9,5,10,ラーグルフ,牡5,57.0,三浦皇成,12,38.7,1:49.3,1/2,⑪⑫⑪⑨,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,10,6,12,ボーンディスウェイ,牡5,57.0,木幡巧也,11,35.7,1:49.4,１,⑧⑦⑥⑥,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,11,3,5,ヒシイグアス,牡8,58.0,キング,3,7.2,1:49.4,ハナ,⑥⑦⑧⑨,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,12,1,2,ソーヴァリアント,牡6,57.0,武豊,5,11.1,1:49.4,アタマ,⑪⑩⑨⑥,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,13,7,14,エエヤン,牡4,57.0,Mデムー,9,33.2,1:49.5,クビ,②②②②,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,14,8,15,テーオーシリウス,牡6,57.0,永野猛蔵,14,172.0,1:50.2,４,④③④⑥,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,15,1,1,レッドモンレーヴ,牡5,58.0,横山和生,8,17.2,1:50.9,４,⑯⑯⑯⑯,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250611/,202402250611,,16,3,6,イルーシヴパンサー,牡6,57.0,岩田望来,6,11.3,1:54.0,大差,⑧⑨⑨⑭,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250612/,202402250612,,1,5,5,ホウオウカブキ,牡4,57.0,戸崎圭太,1,1.7,1:53.3,,⑧⑧②②,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250612/,202402250612,,2,8,12,スマイルオンミー,牝5,56.0,武藤雅,3,7.0,1:54.0,４,⑦⑥④③,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250612/,202402250612,,3,7,9,ソムリエ,牡4,56.0,☆横山琉,8,33.9,1:54.0,アタマ,⑪⑪⑨③,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250612/,202402250612,,4,6,7,ララエフォール,牡5,58.0,菅原明良,4,9.9,1:54.2,１1/4,⑫⑫⑫⑧,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250612/,202402250612,,5,8,11,サイモンソーラン,牡5,58.0,Mデムー,6,18.4,1:54.5,１3/4,⑩⑩⑦⑤,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250612/,202402250612,,6,1,1,ヨンク,牡8,58.0,吉田隼人,5,13.4,1:54.7,１,⑧⑧⑩⑧,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250612/,202402250612,,7,5,6,マイネルサハラ,牡5,58.0,津村明秀,10,48.6,1:54.8,3/4,④⑥⑦⑦,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250612/,202402250612,,8,4,4,グラシアス,牡4,57.0,大野拓弥,11,71.7,1:54.9,1/2,②②④⑤,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250612/,202402250612,,9,6,8,スマートアイ,牝4,55.0,武豊,2,6.1,1:56.2,８,③③①①,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250612/,202402250612,,10,7,10,パトリオットラン,牡5,55.0,▲小林勝,7,24.6,1:56.5,２,④③④⑧,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250612/,202402250612,,11,2,2,メラーキ,牡7,58.0,横山和生,12,123.7,1:57.1,３1/2,④③⑩⑫,フェブラリーS,2024
https://www.keibalab.jp/db/race/202402250612/,202402250612,,12,3,3,(地)ターニングアップ,牡6,58.0,杉原誠人,9,34.5,1:57.4,１3/4,①①③⑧,フェブラリーS,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,1,5,10,ロコポルティ,牡6,56.0,丸山元気,8,19.3,1:55.6,,⑦⑦⑦⑥,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,2,8,16,ルクスフロンティア,牡4,57.0,荻野極,1,3.0,1:56.1,２1/2,②②①①,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,3,7,13,リチャ,牡4,56.0,団野大成,2,5.5,1:56.5,２1/2,⑤⑤④⑤,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,4,4,8,セイクリッドゲイズ,セ6,56.0,吉田隼人,5,9.8,1:56.5,クビ,⑪⑪⑪⑩,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,5,6,11,アオイイーグル,牡4,56.0,西塚洸二,6,10.5,1:56.9,２,⑭⑭⑬⑬,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,6,3,6,タイセイエピソード,牡5,55.0,亀田温心,7,18.7,1:56.9,アタマ,③③④④,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,7,3,5,セブンスレター,セ5,53.0,黛弘人,11,52.7,1:57.0,3/4,⑥⑤⑦⑥,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,8,2,4,ワセダハーツ,牡6,54.0,菱田裕二,13,86.6,1:57.1,クビ,⑮⑮⑮⑭,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,9,4,7,(外)フランスゴデイナ,牡6,57.0,リョン,3,5.8,1:57.1,クビ,③③②③,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,10,2,3,(地)ヴェノム,牡6,50.0,城戸義政,16,230.9,1:57.3,１1/4,⑨⑦⑪⑩,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,11,1,2,サトノスライヴ,牡7,53.0,角田大和,15,195.5,1:57.8,３,①①②②,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,12,1,1,ビップスコーピオン,牡4,56.0,吉田豊,9,21.3,1:57.9,クビ,⑩⑩⑩⑩,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,13,8,15,カレンアルカンタラ,牡4,55.0,角田大河,10,26.4,1:58.2,２,⑦⑦⑦⑥,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,14,6,12,トップスティール,牡5,56.0,秋山稔樹,14,129.4,1:58.3,1/2,⑬⑬④⑥,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,15,7,14,キュールエフウジン,牡5,57.0,藤岡佑介,4,7.9,2:00.0,１０,⑫⑫⑭⑭,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230711/,202403230711,,中止,5,9,ラヴォラーレ,牡6,55.0,富田暁,12,55.6,,,⑮⑯⑯⑯,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,1,6,11,リッキーヤスオカ,牡5,58.0,斎藤新,11,52.2,1:09.9,,⑧⑦,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,2,5,10,グランプレジール,セ5,58.0,藤岡佑介,1,2.2,1:09.9,クビ,①①,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,3,4,8,ヨドノゴールド,牡6,55.0,▲橋木太,3,6.8,1:10.1,１1/4,②②,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,4,2,3,ゴイゴイスー,牡6,58.0,川須栄彦,5,10.8,1:10.2,1/2,⑥④,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,5,5,9,シルバーキングダム,牡5,55.0,▲水沼元,10,44.4,1:10.7,３,④④,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,6,4,7,オブシディアン,牡4,58.0,菱田裕二,6,19.6,1:11.1,２1/2,⑭⑭,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,7,3,5,レジーナローズ,牝4,55.0,☆秋山稔,7,27.5,1:11.1,ハナ,⑨⑨,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,8,6,12,タイセイアーメット,牡6,55.0,▲永島ま,12,65.2,1:11.3,１1/2,⑬⑫,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,9,7,14,スイッチオン,牡4,58.0,菊沢一樹,9,38.6,1:11.3,ハナ,⑮⑮,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,10,1,1,クイーンアポーン,牝5,56.0,丸山元気,13,108.7,1:11.4,アタマ,⑨⑩,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,11,8,16,サイモンカーチス,牡5,55.0,▲高杉吏,14,211.0,1:11.9,３,④⑥,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,12,2,4,(地)ロードドミニオン,セ7,58.0,団野大成,4,9.4,1:12.1,１1/4,②②,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,13,8,15,トリオーレ,牡4,58.0,荻野極,8,28.6,1:12.2,1/2,⑦⑦,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,14,1,2,バウンティハンター,牡7,58.0,黛弘人,15,232.3,1:12.2,ハナ,⑮⑯,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,15,3,6,モカラエース,牡4,58.0,吉田隼人,2,4.4,1:12.3,１,⑨⑩,高松宮記念,2024
https://www.keibalab.jp/db/race/202403230712/,202403230712,,16,7,13,ワタシダケドナニカ,牡4,58.0,原田和真,16,233.2,1:12.4,クビ,⑨⑫,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,1,1,2,(外)マッドクール,牡5,58.0,坂井瑠星,5,9.6,1:08.9,,③③,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,2,2,3,ナムラクレア,牝5,56.0,浜中俊,2,5.4,1:08.9,アタマ,⑩⑩,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,3,5,10,[外]ビクターザウィナー,セ6,58.0,リョン,6,9.6,1:09.4,３,①①,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,4,7,13,ウインカーネリアン,牡7,58.0,三浦皇成,11,32.6,1:09.6,１1/2,②②,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,5,6,12,(外)ロータスランド,牝7,56.0,岩田康誠,12,35.0,1:09.6,ハナ,⑬⑬,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,6,3,5,トウシンマカオ,牡5,58.0,ルメール,4,8.4,1:09.7,1/2,⑥⑦,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,7,1,1,ビッグシーザー,牡4,58.0,吉田隼人,9,21.4,1:09.8,1/2,⑥⑦,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,8,7,14,ママコチャ,牝5,56.0,川田将雅,3,8.0,1:09.9,3/4,③③,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,9,6,11,メイケイエール,牝6,56.0,池添謙一,10,21.9,1:10.0,1/2,⑥⑤,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,10,3,6,ルガル,牡4,58.0,西村淳也,1,3.7,1:10.1,3/4,③⑤,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,11,7,15,ディヴィーナ,牝6,56.0,Mデムー,13,60.9,1:10.2,3/4,⑮⑮,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,12,8,16,ウインマーベル,牡5,58.0,松山弘平,8,16.9,1:10.5,１1/2,⑬⑬,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,13,8,18,(外)シュバルツカイザー,セ6,58.0,大野拓弥,18,196.1,1:10.6,3/4,⑫⑩,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,14,4,8,ソーダズリング,牝4,56.0,武豊,7,12.3,1:10.6,クビ,⑩⑫,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,15,2,4,モズメイメイ,牝4,56.0,藤岡佑介,16,147.2,1:10.8,１1/4,⑰⑱,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,16,8,17,マテンロウオリオン,牡5,58.0,横山典弘,17,172.5,1:10.9,3/4,⑰⑯,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,17,5,9,シャンパンカラー,牡4,58.0,吉田豊,14,66.8,1:11.3,２1/2,⑮⑯,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240711/,202403240711,,18,4,7,テイエムスパーダ,牝5,56.0,富田暁,15,104.9,1:11.6,１1/2,⑥⑦,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,1,3,6,ロードフォンス,牡4,58.0,川田将雅,1,2.6,1:23.0,,④④,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,2,8,15,グラスシフォン,牝4,56.0,菅原明良,11,42.0,1:23.2,１1/4,⑬⑬,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,3,7,13,ヴィヴァン,牡6,58.0,松山弘平,2,3.3,1:23.2,アタマ,④⑥,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,4,1,1,ミラキュラスライト,牡5,58.0,大野拓弥,12,92.5,1:23.4,１1/4,⑩⑨,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,5,2,4,ミルトハンター,牡4,58.0,藤岡佑介,5,14.0,1:23.4,クビ,②②,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,6,5,10,ドライブアローカス,牡4,58.0,西村淳也,7,18.4,1:23.4,ハナ,⑦⑥,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,7,6,11,アーバンデザイン,セ5,58.0,吉田隼人,14,117.4,1:23.4,ハナ,③③,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,8,3,5,カッティングジェム,牡4,58.0,武豊,6,14.9,1:23.5,1/2,⑩⑪,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,9,8,16,カゲマル,牡4,58.0,Mデムー,4,11.4,1:23.6,1/2,⑦⑧,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,10,5,9,メイショウキッド,牡5,58.0,丸山元気,9,29.3,1:23.7,3/4,⑭⑭,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,11,4,8,テイエムフォンテ,牡5,58.0,菊沢一樹,16,358.4,1:23.9,3/4,⑫⑫,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,12,6,12,ギョウネン,牝4,56.0,ルメール,3,7.9,1:23.9,クビ,⑭⑮,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,13,2,3,バルミュゼット,牡5,58.0,池添謙一,13,93.5,1:24.0,クビ,⑯⑯,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,14,7,14,カイカノキセキ,牝5,56.0,ムルザバ,8,21.5,1:24.2,１1/2,④④,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,15,4,7,テイエムファクター,牡5,58.0,高倉稜,15,300.3,1:24.6,２1/2,⑨⑨,高松宮記念,2024
https://www.keibalab.jp/db/race/202403240712/,202403240712,,16,1,2,エールレヴリー,牝4,56.0,富田暁,10,38.3,1:25.9,８,①①,高松宮記念,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,1,2,3,ディスペランツァ,牡3,57.0,モレイラ,1,3.2,1:34.1,,⑧⑧,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,2,1,2,アレンジャー,牡3,57.0,横山典弘,15,176.0,1:34.1,1/2,②③,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,3,4,7,チャンネルトンネル,牡3,57.0,坂井瑠星,4,6.6,1:34.1,ハナ,⑦⑤,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,4,5,9,ワールズエンド,牡3,57.0,ムルザバ,6,21.6,1:34.2,1/2,⑫⑬,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,5,1,1,ポッドテオ,牡3,57.0,北村宏司,7,24.0,1:34.4,１1/4,①①,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,6,8,15,(外)オフトレイル,牡3,57.0,武豊,5,9.6,1:34.5,クビ,⑧⑧,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,7,4,8,タイキヴァンクール,牡3,57.0,幸英明,12,87.1,1:34.5,ハナ,②②,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,8,7,13,ジュンヴァンケット,牡3,57.0,岩田望来,2,3.7,1:34.7,１1/4,④④,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,9,3,5,シヴァース,牡3,57.0,川田将雅,3,4.6,1:34.8,1/2,⑤⑤,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,10,8,16,タガノデュード,牡3,57.0,古川吉洋,9,37.4,1:34.9,3/4,⑫⑩,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,11,7,14,ケイケイ,セ3,57.0,岩田康誠,10,71.9,1:35.3,２1/2,⑤⑤,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,12,6,11,セレスト,牡3,57.0,川端海翼,16,573.4,1:35.3,アタマ,⑭⑮,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,13,6,12,アスクワンタイム,牡3,57.0,松若風馬,11,74.6,1:35.5,１,⑩⑩,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,14,3,6,グローリーアテイン,牡3,57.0,松山弘平,13,123.3,1:35.6,１,⑩⑩,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,15,2,4,シンドリームシン,牡3,57.0,浜中俊,14,137.0,1:35.7,クビ,⑮⑬,桜花賞,2024
https://www.keibalab.jp/db/race/202404130911/,202404130911,,16,5,10,トップオブザロック,牡3,57.0,Mデムー,8,33.2,1:38.1,大差,⑯⑯,桜花賞,2024
https://www.keibalab.jp/db/race/202404130912/,202404130912,,1,8,9,マリアナトレンチ,牡4,58.0,松若風馬,1,3.1,1:52.7,,⑥⑥⑤④,桜花賞,2024
https://www.keibalab.jp/db/race/202404130912/,202404130912,,2,6,6,ヒデノレインボー,牡5,58.0,岩田望来,9,33.0,1:52.8,クビ,⑧⑧③③,桜花賞,2024
https://www.keibalab.jp/db/race/202404130912/,202404130912,,3,2,2,ワンダフルトゥデイ,牡5,58.0,水口優也,5,7.6,1:52.8,アタマ,⑨⑨⑦⑦,桜花賞,2024
https://www.keibalab.jp/db/race/202404130912/,202404130912,,4,7,7,ワンダースティング,牡6,58.0,高倉稜,3,5.7,1:52.9,1/2,③③②②,桜花賞,2024
https://www.keibalab.jp/db/race/202404130912/,202404130912,,5,1,1,(地)ヒノデテイオー,牡5,55.0,▲今村聖,7,11.9,1:53.1,１,⑩⑩⑨⑨,桜花賞,2024
https://www.keibalab.jp/db/race/202404130912/,202404130912,,6,3,3,サンマルパトロール,牡4,57.0,☆田口貫,2,5.6,1:53.1,クビ,⑥⑥⑤④,桜花賞,2024
https://www.keibalab.jp/db/race/202404130912/,202404130912,,7,8,10,マーブルロック,牡4,55.0,▲橋木太,4,7.3,1:53.7,３1/2,①①③⑥,桜花賞,2024
https://www.keibalab.jp/db/race/202404130912/,202404130912,,8,4,4,テーオーレガシー,牡4,57.0,☆秋山稔,8,14.4,1:53.9,１1/2,②②①①,桜花賞,2024
https://www.keibalab.jp/db/race/202404130912/,202404130912,,9,5,5,ウインザナドゥ,牡6,58.0,松山弘平,6,8.6,1:55.0,７,③③⑦⑦,桜花賞,2024
https://www.keibalab.jp/db/race/202404130912/,202404130912,,10,7,8,リースタル,牝5,56.0,西村淳也,10,74.3,1:55.2,１,⑤③⑨⑩,桜花賞,2024
https://www.keibalab.jp/db/race/202404140911/,202404140911,,1,5,10,ミッキーヌチバナ,牡6,57.0,太宰啓介,5,8.9,1:51.2,,⑧⑧⑥⑤,桜花賞,2024
https://www.keibalab.jp/db/race/202404140911/,202404140911,,2,8,16,スレイマン,牡6,57.0,斎藤新,3,5.5,1:51.2,クビ,②②②②,桜花賞,2024
https://www.keibalab.jp/db/race/202404140911/,202404140911,,3,1,1,ハギノアレグリアス,牡7,58.0,岩田望来,1,2.9,1:51.5,１1/2,④④④③,桜花賞,2024
https://www.keibalab.jp/db/race/202404140911/,202404140911,,4,7,13,トウセツ,牡5,57.0,団野大成,11,54.2,1:52.3,５,⑨⑪⑧⑧,桜花賞,2024
https://www.keibalab.jp/db/race/202404140911/,202404140911,,5,4,7,サヴァ,牡6,57.0,岩田康誠,10,47.6,1:52.3,クビ,⑨⑨⑫⑪,桜花賞,2024
https://www.keibalab.jp/db/race/202404140911/,202404140911,,6,1,2,ダノンマデイラ,牡6,57.0,鮫島克駿,7,26.3,1:52.6,１1/2,⑦⑦⑧⑤,桜花賞,2024
