race_url,race_id,race_name,finish_position,frame_number,horse_number,horse_name,sex_age,weight,jockey,popularity,odds,time,margin,passing_order,last_3f,trainer,horse_weight,indices,expected_race_name,expected_date,expected_year,race_id_keibalab
https://www.keibalab.jp/db/race/202402180512/,202402180512,,2,1,1,ニシキギミッチー,牡4,58.0,武豊,1,3.4,1:24.7,２,⑮⑬,35.4,[美]鈴木伸尋,498(－2),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,3,7,13,マウントベル,牝5,56.0,岩田望来,5,9.0,1:24.9,１1/2,⑨⑨,36.5,[美]加藤征弘,498(－4),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,4,3,6,レオカクテル,牡6,58.0,丸田恭介,9,28.3,1:25.1,１1/4,④③,37.4,[美]萱野浩二,502(－2),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,5,5,9,(地)ストライク,牡4,58.0,石橋脩,8,21.9,1:25.1,ハナ,⑪⑪,36.4,[美]加藤士津,500(－2),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,6,4,8,メロウヴォイス,牝5,56.0,吉田豊,12,46.4,1:25.3,１,⑬⑬,36.0,[美]上原博之,464(0),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,7,3,5,ロジヴィクトリア,牝5,56.0,野中悠太,14,50.2,1:25.3,クビ,⑪⑫,36.3,[美]新開幸一,490(－2),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,8,2,3,エリンアキレウス,牡4,58.0,キング,3,5.9,1:25.6,１1/2,②②,38.1,[美]清水英克,538(－4),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,9,8,16,カールスモーキー,牡5,58.0,ピーヒュ,16,103.7,1:25.6,アタマ,⑧⑧,37.3,[美]和田勇介,494(－6),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,10,1,2,(地)カプラローラ,牝5,56.0,原優介,4,8.8,1:25.8,3/4,①①,38.6,[美]菊沢隆徳,480(－6),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,11,6,12,グラスシフォン,牝4,56.0,菅原明良,6,11.6,1:25.9,3/4,⑬⑮,36.4,[美]松山将樹,432(＋8),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,12,6,11,ジューンポンポン,牝5,56.0,横山和生,11,41.3,1:26.0,クビ,⑯⑯,36.1,[美]和田勇介,486(0),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,13,8,15,ホウオウドラッカー,牡4,58.0,田辺裕信,7,17.4,1:26.1,3/4,⑥⑥,38.0,[美]奥村武,502(－4),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,14,4,7,ゲンパチプライド,牡5,58.0,武藤雅,10,36.1,1:26.2,クビ,⑨⑨,37.8,[美]西田雄一,494(－2),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,15,2,4,(地)マブストーク,牡6,58.0,木幡巧也,15,74.1,1:26.3,1/2,②③,38.7,[美]牧光二,492(－4),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402180512/,202402180512,,16,5,10,フミバレンタイン,牝5,56.0,三浦皇成,13,46.5,1:26.5,１1/4,⑦⑥,38.4,[美]鹿戸雄一,474(－4),,フェブラリーS,2024-02-18,2024,202402180512
https://www.keibalab.jp/db/race/202402240611/,202402240611,,1,2,2,ニシノスーベニア,牡5,58.0,大野拓弥,3,5.2,1:33.7,,⑤③②,34.4,[美]上原博之,538(－2),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,フェブラリーS,2024-02-24,2024,202402240611
https://www.keibalab.jp/db/race/202402240611/,202402240611,,2,5,5,ニシノライコウ,牡4,58.0,内田博幸,5,6.4,1:34.5,５,⑥⑥⑥,34.4,[美]古賀慎明,506(＋4),,フェブラリーS,2024-02-24,2024,202402240611
https://www.keibalab.jp/db/race/202402240611/,202402240611,,3,6,7,ホウオウラスカーズ,牝6,56.0,戸崎圭太,6,10.9,1:34.6,1/2,③③④,35.3,[美]高木登,456(0),,フェブラリーS,2024-02-24,2024,202402240611
https://www.keibalab.jp/db/race/202402240611/,202402240611,,4,8,11,ディオスバリエンテ,セ6,58.0,キング,1,3.7,1:34.7,1/2,④⑤⑤,34.9,[美]堀宣行,480(－2),,フェブラリーS,2024-02-24,2024,202402240611
https://www.keibalab.jp/db/race/202402240611/,202402240611,,5,6,6,ブランデーロック,牡5,58.0,柴田善臣,10,40.5,1:34.8,3/4,⑩⑨⑧,34.1,[美]小桧山悟,488(＋4),,フェブラリーS,2024-02-24,2024,202402240611
https://www.keibalab.jp/db/race/202402240611/,202402240611,,6,8,10,ドゥラモンド,牡6,58.0,津村明秀,8,27.5,1:34.8,クビ,⑦⑦⑦,34.6,[美]手塚貴久,498(＋4),,フェブラリーS,2024-02-24,2024,202402240611
https://www.keibalab.jp/db/race/202402240611/,202402240611,,7,7,8,ニューノーマル,牝5,56.0,菅原明良,9,36.1,1:34.9,クビ,⑧⑧⑧,34.5,[美]上原佑紀,460(0),,フェブラリーS,2024-02-24,2024,202402240611
https://www.keibalab.jp/db/race/202402240611/,202402240611,,8,4,4,ベガリス,牝4,56.0,藤懸貴志,7,23.5,1:35.1,１1/4,②②②,35.9,[栗]高橋義忠,426(＋2),,フェブラリーS,2024-02-24,2024,202402240611
https://www.keibalab.jp/db/race/202402240611/,202402240611,,9,7,9,センタースリール,牝5,56.0,木幡巧也,11,142.0,1:35.2,クビ,①①①,37.0,[美]本間忍,472(－8),,フェブラリーS,2024-02-24,2024,202402240611
https://www.keibalab.jp/db/race/202402240611/,202402240611,,10,1,1,スズハローム,牡4,58.0,鮫島克駿,2,4.3,1:35.4,１1/2,⑨⑨⑧,34.7,[栗]牧田和弥,446(－8),,フェブラリーS,2024-02-24,2024,202402240611
https://www.keibalab.jp/db/race/202402240611/,202402240611,,11,3,3,スプレモフレイバー,牡4,58.0,横山和生,4,5.4,1:35.7,１3/4,⑩⑪⑪,34.6,[美]久保田貴,486(＋4),,フェブラリーS,2024-02-24,2024,202402240611
https://www.keibalab.jp/db/race/202402240612/,202402240612,,1,6,12,エレガントムーン,牝4,56.0,鮫島克駿,1,3.6,1:10.7,,⑨⑨,36.5,[栗]牧浦充徳,434(＋4),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,2,2,4,(地)カンパニョーラ,牝5,56.0,吉田豊,5,10.5,1:10.9,１1/2,⑭⑬,36.0,[美]伊坂重信,446(＋2),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,3,5,10,カンザシ,牝5,56.0,キング,6,12.5,1:10.9,アタマ,⑩⑨,36.5,[美]宮田敬介,490(－2),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,4,8,16,カラパタール,牝6,55.0,☆横山琉,11,29.8,1:11.1,１,⑧⑥,37.1,[美]池上昌和,460(＋16),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,5,5,9,ギョウネン,牝4,56.0,木幡初也,4,9.0,1:11.3,１1/4,⑫⑬,36.7,[美]竹内正洋,436(＋2),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,6,6,11,ミロワール,牝5,56.0,三浦皇成,13,44.7,1:11.4,3/4,⑭⑮,36.5,[栗]安田隆行,450(－8),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,7,3,6,トモジャミ,牝4,56.0,野中悠太,9,23.2,1:11.4,ハナ,⑫⑫,36.9,[美]鈴木伸尋,506(＋2),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,8,8,15,メイデンタワー,牝4,56.0,石川裕紀,2,4.8,1:11.4,クビ,④③,37.6,[美]稲垣幸雄,450(＋2),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,9,3,5,ロープスピニング,牝5,56.0,津村明秀,14,59.5,1:11.5,クビ,⑥⑥,37.6,[美]武藤善則,436(＋4),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,10,1,1,ゴキゲンサン,牝4,56.0,石橋脩,8,22.8,1:11.7,１1/2,⑭⑮,36.8,[美]伊藤大士,500(＋12),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,11,7,13,チュウワスプリング,牝4,56.0,伊藤工真,3,5.8,1:12.0,２,③③,38.3,[美]林徹,406(－2),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,12,7,14,エクサープト,牝5,55.0,☆永野猛,15,72.7,1:12.2,１,②②,38.6,[栗]石坂公一,488(－4),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,13,1,2,プリティインピンク,牝6,55.0,☆原優介,7,15.2,1:12.3,クビ,④③,38.5,[美]小手川準,446(0),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,14,2,3,クリーデンス,牝4,56.0,戸崎圭太,12,31.5,1:12.6,１3/4,⑥⑥,38.7,[栗]吉村圭司,486(－4),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,15,4,7,ダラムキャッスル,牝4,56.0,菅原明良,16,94.9,1:12.7,3/4,①①,39.2,[美]斎藤誠,520(＋6),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402240612/,202402240612,,16,4,8,ビターゼノビア,牝4,56.0,大野拓弥,10,26.4,1:13.0,２,⑩⑨,38.6,[美]手塚貴久,450(－6),,フェブラリーS,2024-02-24,2024,202402240612
https://www.keibalab.jp/db/race/202402250611/,202402250611,,1,4,8,マテンロウスカイ,セ5,57.0,横山典弘,7,16.1,1:48.1,,③③③②,37.2,[栗]松永幹夫,484(0),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,2,4,7,ドーブネ,牡5,57.0,吉田隼人,10,35.6,1:48.4,２,①①①①,37.9,[栗]武幸四郎,470(－12),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,3,2,4,ジオグリフ,牡5,58.0,戸崎圭太,4,10.0,1:48.5,クビ,④⑤⑥④,37.3,[美]木村哲也,516(＋12),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,4,2,3,ソールオリエンス,牡4,58.0,田辺裕信,1,3.4,1:48.6,1/2,⑪⑫⑬⑫,36.4,[美]手塚貴久,466(0),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,5,7,13,マイネルクリソーラ,牡5,57.0,津村明秀,13,63.3,1:48.8,１1/2,⑭⑭⑬⑭,36.6,[美]中野栄治,460(＋2),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,6,6,11,タイムトゥヘヴン,牡6,57.0,大野拓弥,15,201.5,1:48.9,1/2,⑭⑭⑬⑫,36.7,[美]戸田博文,494(＋4),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,7,5,9,エルトンバローズ,牡4,57.0,西村淳也,2,3.5,1:49.0,クビ,⑥⑤④④,38.0,[栗]杉山晴紀,522(＋8),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,8,8,16,ホウオウリアリティ,牡6,57.0,菅原明良,16,311.0,1:49.2,１1/4,⑩⑩⑪⑨,37.3,[美]高木登,486(0),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,9,5,10,ラーグルフ,牡5,57.0,三浦皇成,12,38.7,1:49.3,1/2,⑪⑫⑪⑨,37.4,[美]宗像義忠,502(＋2),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,10,6,12,ボーンディスウェイ,牡5,57.0,木幡巧也,11,35.7,1:49.4,１,⑧⑦⑥⑥,38.2,[美]牧光二,494(＋4),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,11,3,5,ヒシイグアス,牡8,58.0,キング,3,7.2,1:49.4,ハナ,⑥⑦⑧⑨,37.9,[美]堀宣行,498(＋13),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,12,1,2,ソーヴァリアント,牡6,57.0,武豊,5,11.1,1:49.4,アタマ,⑪⑩⑨⑥,37.8,[美]大竹正博,520(＋22),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,13,7,14,エエヤン,牡4,57.0,Mデムー,9,33.2,1:49.5,クビ,②②②②,38.8,[美]伊藤大士,492(＋2),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,14,8,15,テーオーシリウス,牡6,57.0,永野猛蔵,14,172.0,1:50.2,４,④③④⑥,39.2,[栗]奥村豊,472(＋4),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,15,1,1,レッドモンレーヴ,牡5,58.0,横山和生,8,17.2,1:50.9,４,⑯⑯⑯⑯,37.2,[美]蛯名正義,512(＋14),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250611/,202402250611,,16,3,6,イルーシヴパンサー,牡6,57.0,岩田望来,6,11.3,1:54.0,大差,⑧⑨⑨⑭,42.3,[美]久保田貴,484(＋4),,フェブラリーS,2024-02-25,2024,202402250611
https://www.keibalab.jp/db/race/202402250612/,202402250612,,1,5,5,ホウオウカブキ,牡4,57.0,戸崎圭太,1,1.7,1:53.3,,⑧⑧②②,38.8,[美]田中博康,470(－8),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,フェブラリーS,2024-02-25,2024,202402250612
https://www.keibalab.jp/db/race/202402250612/,202402250612,,2,8,12,スマイルオンミー,牝5,56.0,武藤雅,3,7.0,1:54.0,４,⑦⑥④③,39.2,[美]尾関知人,534(－6),,フェブラリーS,2024-02-25,2024,202402250612
https://www.keibalab.jp/db/race/202402250612/,202402250612,,3,7,9,ソムリエ,牡4,56.0,☆横山琉,8,33.9,1:54.0,アタマ,⑪⑪⑨③,39.0,[美]相沢郁,454(＋2),,フェブラリーS,2024-02-25,2024,202402250612
https://www.keibalab.jp/db/race/202402250612/,202402250612,,4,6,7,ララエフォール,牡5,58.0,菅原明良,4,9.9,1:54.2,１1/4,⑫⑫⑫⑧,38.8,[美]和田雄二,498(－2),,フェブラリーS,2024-02-25,2024,202402250612
https://www.keibalab.jp/db/race/202402250612/,202402250612,,5,8,11,サイモンソーラン,牡5,58.0,Mデムー,6,18.4,1:54.5,１3/4,⑩⑩⑦⑤,39.6,[美]勢司和浩,486(0),,フェブラリーS,2024-02-25,2024,202402250612
https://www.keibalab.jp/db/race/202402250612/,202402250612,,6,1,1,ヨンク,牡8,58.0,吉田隼人,5,13.4,1:54.7,１,⑧⑧⑩⑧,39.5,[美]小笠倫弘,514(＋8),,フェブラリーS,2024-02-25,2024,202402250612
https://www.keibalab.jp/db/race/202402250612/,202402250612,,7,5,6,マイネルサハラ,牡5,58.0,津村明秀,10,48.6,1:54.8,3/4,④⑥⑦⑦,39.9,[美]和田雄二,486(＋2),,フェブラリーS,2024-02-25,2024,202402250612
https://www.keibalab.jp/db/race/202402250612/,202402250612,,8,4,4,グラシアス,牡4,57.0,大野拓弥,11,71.7,1:54.9,1/2,②②④⑤,40.1,[美]中舘英二,452(－2),,フェブラリーS,2024-02-25,2024,202402250612
