race_url,race_id,race_name,finish_position,frame_number,horse_number,horse_name,sex_age,weight,jockey,popularity,odds,time,margin,passing_order,last_3f,trainer,horse_weight,indices,expected_race_name,expected_date,expected_year,race_id_keibalab
https://www.keibalab.jp/db/race/202503300712/,202503300712,,11,1,2,クレイヴィンオナー,牡4,58.0,北村友一,5,7.9,1:25.9,クビ,⑬⑮,36.9,[美]嘉藤貴行,524(－4),,高松宮記念,2025-03-30,2025,202503300712
https://www.keibalab.jp/db/race/202503300712/,202503300712,,12,2,3,フミサウンド,牡5,58.0,シュタル,9,42.2,1:26.1,１,⑤④,38.1,[美]鹿戸雄一,450(－4),,高松宮記念,2025-03-30,2025,202503300712
https://www.keibalab.jp/db/race/202503300712/,202503300712,,13,1,1,(外)オルゴーリオ,牡4,58.0,武豊,3,5.1,1:26.3,１1/4,③④,38.4,[美]菊沢隆徳,506(＋2),,高松宮記念,2025-03-30,2025,202503300712
https://www.keibalab.jp/db/race/202503300712/,202503300712,,14,7,13,レッドフランカー,セ7,58.0,西村淳也,12,108.9,1:26.4,1/2,⑦⑦,38.2,[栗]前川恭子,456(－2),,高松宮記念,2025-03-30,2025,202503300712
https://www.keibalab.jp/db/race/202503300712/,202503300712,,15,2,4,プウスカンドゥール,牝5,56.0,佐々木大,11,97.3,1:26.5,クビ,⑪⑪,37.8,[栗]坂口智康,452(－8),,高松宮記念,2025-03-30,2025,202503300712
https://www.keibalab.jp/db/race/202503300712/,202503300712,,16,8,15,(地)シックザイン,牡6,58.0,松岡正海,16,278.5,1:26.7,１1/2,⑫⑬,37.8,[美]水野貴広,490(0),,高松宮記念,2025-03-30,2025,202503300712
https://www.keibalab.jp/db/race/202503290911/,202503290911,,1,7,7,ファンダム,牡3,57.0,北村宏司,2,4.5,1:45.9,,⑦⑨,32.5,[美]辻哲英,470(0),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,大阪杯,2025-03-29,2025,202503290911
https://www.keibalab.jp/db/race/202503290911/,202503290911,,2,3,3,ガルダイア,牡3,57.0,藤岡佑介,7,30.8,1:46.1,１,①①,33.5,[美]国枝栄,478(－4),,大阪杯,2025-03-29,2025,202503290911
https://www.keibalab.jp/db/race/202503290911/,202503290911,,3,5,5,ネブラディスク,牡3,57.0,武豊,5,9.7,1:46.2,１,⑦⑥,33.1,[栗]福永祐一,434(－8),,大阪杯,2025-03-29,2025,202503290911
https://www.keibalab.jp/db/race/202503290911/,202503290911,,4,4,4,アスクシュタイン,牡3,57.0,川田将雅,4,7.9,1:46.5,１1/2,④③,33.7,[栗]藤原英昭,498(0),,大阪杯,2025-03-29,2025,202503290911
https://www.keibalab.jp/db/race/202503290911/,202503290911,,5,6,6,エコロディノス,牡3,57.0,岩田望来,6,15.2,1:46.7,１1/2,②②,34.0,[栗]大久保龍,464(0),,大阪杯,2025-03-29,2025,202503290911
https://www.keibalab.jp/db/race/202503290911/,202503290911,,6,2,2,ウォータークラーク,牡3,57.0,幸英明,8,57.5,1:46.7,アタマ,②③,33.9,[栗]石橋守,468(－6),,大阪杯,2025-03-29,2025,202503290911
https://www.keibalab.jp/db/race/202503290911/,202503290911,,7,7,8,リラエンブレム,牡3,57.0,浜中俊,1,2.1,1:46.7,クビ,⑤⑤,33.7,[栗]武幸四郎,480(＋4),,大阪杯,2025-03-29,2025,202503290911
https://www.keibalab.jp/db/race/202503290911/,202503290911,,8,1,1,キングノジョー,牡3,57.0,坂井瑠星,3,4.6,1:47.0,１3/4,⑤⑥,33.9,[美]田中博康,440(－8),,大阪杯,2025-03-29,2025,202503290911
https://www.keibalab.jp/db/race/202503290911/,202503290911,,9,8,9,セルズパワー,牡3,57.0,Mデムー,9,138.3,1:47.1,1/2,⑨⑧,33.8,[栗]牧田和弥,464(－4),,大阪杯,2025-03-29,2025,202503290911
https://www.keibalab.jp/db/race/202503290911/,202503290911,,除外,8,10,ヴォラヴィア,牡3,57.0,団野大成,,---,,,⑩⑩,,[栗]杉山佳明,450(0),,大阪杯,2025-03-29,2025,202503290911
https://www.keibalab.jp/db/race/202503290912/,202503290912,,1,8,8,オペラプラージュ,牡4,58.0,川田将雅,2,2.5,2:07.5,,①①①①,37.4,[栗]新谷功一,508(＋14),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,大阪杯,2025-03-29,2025,202503290912
https://www.keibalab.jp/db/race/202503290912/,202503290912,,2,4,4,アーマルコライト,牡4,57.0,☆西塚洸,5,21.7,2:07.5,クビ,②②②②,37.2,[栗]寺島良,532(＋10),,大阪杯,2025-03-29,2025,202503290912
https://www.keibalab.jp/db/race/202503290912/,202503290912,,3,7,7,ホルトバージ,牡4,58.0,武豊,1,2.3,2:07.8,１1/2,④④③③,37.3,[栗]寺島良,474(－4),,大阪杯,2025-03-29,2025,202503290912
https://www.keibalab.jp/db/race/202503290912/,202503290912,,4,8,9,ジョウショーパワー,牡5,58.0,和田竜二,3,5.5,2:07.9,3/4,⑦⑦⑤④,37.0,[栗]中尾秀正,468(－4),,大阪杯,2025-03-29,2025,202503290912
https://www.keibalab.jp/db/race/202503290912/,202503290912,,5,1,1,ノッテルーナ,牝5,53.0,▲田山旺,8,74.9,2:08.5,３1/2,⑤⑤⑤⑥,37.6,[栗]宮本博,466(0),,大阪杯,2025-03-29,2025,202503290912
https://www.keibalab.jp/db/race/202503290912/,202503290912,,6,3,3,サイモンルモンド,セ8,58.0,松若風馬,9,201.7,2:08.8,１3/4,⑨⑨⑧⑧,37.4,[美]根本康広,454(－14),,大阪杯,2025-03-29,2025,202503290912
https://www.keibalab.jp/db/race/202503290912/,202503290912,,7,6,6,サンライズウェーヴ,牡4,58.0,岩田康誠,4,7.9,2:09.0,１,⑦⑦⑦⑦,37.8,[栗]石坂公一,486(0),,大阪杯,2025-03-29,2025,202503290912
https://www.keibalab.jp/db/race/202503290912/,202503290912,,8,5,5,デルマアートマン,セ4,56.0,△吉村誠,7,30.6,2:09.0,アタマ,⑥⑥⑨⑨,37.1,[栗]牧田和弥,488(－12),,大阪杯,2025-03-29,2025,202503290912
https://www.keibalab.jp/db/race/202503290912/,202503290912,,9,2,2,ミアステラ,牡6,58.0,幸英明,6,25.1,2:09.6,３1/2,③③③④,39.1,[栗]大根田裕,520(＋4),,大阪杯,2025-03-29,2025,202503290912
https://www.keibalab.jp/db/race/202503300911/,202503300911,,1,6,8,ダディーズビビッド,牡7,59.0,池添謙一,9,33.7,1:32.2,,⑧⑨,33.4,[栗]千田輝彦,518(＋2),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,大阪杯,2025-03-30,2025,202503300911
https://www.keibalab.jp/db/race/202503300911/,202503300911,,2,7,10,シリウスコルト,牡4,57.0,古川吉洋,7,22.1,1:32.2,ハナ,⑤④,34.0,[美]田中勝春,492(＋4),,大阪杯,2025-03-30,2025,202503300911
https://www.keibalab.jp/db/race/202503300911/,202503300911,,3,6,7,トランキリテ,牡6,57.0,Mデムー,4,10.7,1:32.2,ハナ,⑪⑪,33.0,[栗]松永幹夫,474(－2),,大阪杯,2025-03-30,2025,202503300911
https://www.keibalab.jp/db/race/202503300911/,202503300911,,4,5,6,セオ,牡5,58.0,鮫島克駿,2,3.3,1:32.3,1/2,②②,34.3,[栗]上村洋行,496(＋10),,大阪杯,2025-03-30,2025,202503300911
https://www.keibalab.jp/db/race/202503300911/,202503300911,,5,7,9,ホウオウリアリティ,牡7,57.0,団野大成,12,74.1,1:32.4,1/2,⑩⑩,33.4,[栗]井上智史,482(－10),,大阪杯,2025-03-30,2025,202503300911
https://www.keibalab.jp/db/race/202503300911/,202503300911,,6,8,11,グラティアス,牡7,57.0,浜中俊,6,13.9,1:32.5,1/2,③②,34.4,[栗]安田翔伍,506(0),,大阪杯,2025-03-30,2025,202503300911
https://www.keibalab.jp/db/race/202503300911/,202503300911,,7,5,5,ニホンピロキーフ,牡5,57.0,田口貫太,1,2.9,1:32.6,3/4,④⑤,34.3,[栗]大橋勇樹,490(－8),,大阪杯,2025-03-30,2025,202503300911
https://www.keibalab.jp/db/race/202503300911/,202503300911,,8,8,12,レディントン,牡4,57.0,松山弘平,3,5.3,1:32.6,ハナ,⑦⑦,34.1,[栗]杉山晴紀,492(＋6),,大阪杯,2025-03-30,2025,202503300911
https://www.keibalab.jp/db/race/202503300911/,202503300911,,9,1,1,フルメタルボディー,セ5,57.0,吉村誠之,5,11.2,1:33.1,３,①①,35.4,[栗]清水久詞,498(－8),,大阪杯,2025-03-30,2025,202503300911
https://www.keibalab.jp/db/race/202503300911/,202503300911,,10,2,2,ゼルトザーム,牡4,57.0,高杉吏麒,11,59.6,1:34.5,８,⑤⑤,36.1,[栗]藤野健太,490(－8),,大阪杯,2025-03-30,2025,202503300911
https://www.keibalab.jp/db/race/202503300911/,202503300911,,11,4,4,ラインベック,セ8,58.0,荻野極,10,39.7,1:34.6,１,⑧⑧,36.0,[栗]友道康夫,498(0),,大阪杯,2025-03-30,2025,202503300911
https://www.keibalab.jp/db/race/202503300911/,202503300911,,中止,3,3,バレエマスター,牡6,57.0,斎藤新,8,27.5,,,⑪⑫,,[栗]梅田智之,478(－6),,大阪杯,2025-03-30,2025,202503300911
https://www.keibalab.jp/db/race/202503300912/,202503300912,,1,8,13,ノボリショウリュウ,牡4,58.0,浜中俊,1,4.1,1:11.9,,③②,35.8,[栗]石橋守,464(＋4),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,2,5,8,アスクアイルビゼア,牡4,55.0,▲古川奈,3,5.8,1:12.0,1/2,⑦⑦,35.7,[栗]矢作芳人,474(0),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,3,8,14,(外)ジェネラーレ,牡4,58.0,池添謙一,4,7.4,1:12.2,１1/4,①①,36.6,[栗]野中賢二,484(－6),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,4,5,7,クリノオリーブ,牝4,56.0,田口貫太,2,4.8,1:12.2,クビ,②②,36.4,[栗]谷潔,462(－4),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,5,3,3,オコタンペ,牡4,58.0,富田暁,6,8.6,1:12.4,１,③⑤,36.3,[栗]須貝尚介,498(－2),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,6,3,4,イミュータブル,牡5,58.0,鮫島克駿,8,17.3,1:12.9,３,③⑤,36.9,[栗]浜田多実,478(＋4),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,7,4,6,ジョニール,牝4,56.0,中井裕二,10,41.1,1:12.9,アタマ,⑪⑩,36.2,[栗]森田直行,462(＋6),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,8,2,2,(外)ジュウオウ,牡4,57.0,長岡禎仁,13,185.1,1:13.1,１1/4,⑧⑧,36.7,[美]伊藤大士,540(－12),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,9,6,9,(地)テイエムヒショウ,牡5,57.0,☆高杉吏,12,68.5,1:13.3,１1/4,③②,37.3,[栗]浜田多実,492(－4),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,10,7,11,サンガネーブ,牡5,58.0,松山弘平,5,8.0,1:13.3,クビ,⑧⑧,36.8,[栗]田中克典,500(0),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,11,6,10,カイタロー,牡6,55.0,▲今村聖,14,185.3,1:13.3,ハナ,⑭⑬,36.2,[美]和田雄二,482(－8),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,12,4,5,ゼンノツキヨミ,牝4,53.0,▲森田誠,11,43.0,1:13.3,ハナ,⑩⑩,36.7,[栗]武幸四郎,444(－6),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,13,7,12,(地)カナウ,牡5,56.0,△吉村誠,9,19.7,1:13.4,クビ,⑪⑩,36.6,[栗]杉山晴紀,538(＋8),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202503300912/,202503300912,,14,1,1,(外)エコロネオ,牡4,58.0,団野大成,7,12.9,1:14.8,９,⑬⑬,37.7,[栗]森秀行,488(－6),,大阪杯,2025-03-30,2025,202503300912
https://www.keibalab.jp/db/race/202504120911/,202504120911,,1,7,11,サフィラ,牝4,55.0,松山弘平,9,29.7,1:32.8,,②②,33.3,[栗]池添学,464(0),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,2,1,1,アルジーヌ,牝5,55.0,幸英明,3,6.2,1:32.8,ハナ,⑤⑥,33.0,[栗]中内田充,464(＋12),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,3,6,9,ラヴァンダ,牝4,55.0,岩田望来,8,19.1,1:32.8,ハナ,⑩⑪,32.7,[栗]中村直也,482(－2),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,4,2,2,ビヨンドザヴァレー,牝5,55.0,菱田裕二,6,15.3,1:33.0,3/4,⑤④,33.3,[栗]橋口慎介,474(＋2),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,5,6,10,ボンドガール,牝4,55.0,武豊,1,2.5,1:33.0,アタマ,⑪⑪,32.9,[美]手塚貴久,448(－8),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,6,3,4,ソーダズリング,牝5,55.0,坂井瑠星,5,9.7,1:33.1,１,⑦⑥,33.3,[栗]新谷功一,468(－4),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,7,3,3,タガノエルピーダ,牝4,55.0,団野大成,2,5.5,1:33.2,クビ,③③,33.6,[栗]斉藤崇史,458(－8),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,8,4,5,ドゥアイズ,牝5,55.0,鮫島克駿,7,16.6,1:33.2,アタマ,⑧⑨,33.2,[栗]庄野靖志,484(0),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,9,4,6,ドナベティ,牝4,55.0,藤岡佑介,14,300.2,1:33.3,1/2,⑬⑬,33.0,[栗]矢作芳人,428(－2),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,10,8,13,ウンブライル,牝5,55.0,シュタル,10,36.8,1:33.4,1/2,⑫⑬,33.1,[美]木村哲也,476(－14),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,11,5,8,キミノナハマリア,牝5,55.0,Mデムー,12,87.6,1:33.4,ハナ,⑧⑨,33.4,[栗]千田輝彦,506(－8),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,12,5,7,スウィープフィート,牝4,55.0,横山典弘,4,7.2,1:33.4,クビ,⑭⑥,33.6,[栗]庄野靖志,488(－2),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,13,7,12,ヒルノローザンヌ,牝6,55.0,池添謙一,13,266.6,1:33.7,１1/2,③④,34.0,[栗]西村真幸,478(－12),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120911/,202504120911,,14,8,14,イフェイオン,牝4,55.0,北村友一,11,47.4,1:34.2,３,①①,34.8,[栗]杉山佳明,486(＋4),,桜花賞,2025-04-12,2025,202504120911
https://www.keibalab.jp/db/race/202504120912/,202504120912,,1,1,2,メイショウホウレン,牡4,58.0,幸英明,3,5.5,1:11.7,,②②,36.8,[栗]安達昭夫,510(＋12),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,2,6,12,オコタンペ,牡4,58.0,Mデムー,4,7.2,1:11.9,１1/4,⑨⑧,36.2,[栗]須貝尚介,496(－2),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,3,3,6,イミュータブル,牡5,58.0,松山弘平,8,29.3,1:11.9,クビ,③②,36.9,[栗]浜田多実,478(0),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,4,6,11,アンジュフィールド,牝5,56.0,広瀬航,1,3.2,1:12.2,１1/2,③④,37.1,[栗]矢作芳人,458(0),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,5,4,7,ゼンノツキヨミ,牝4,56.0,横山典弘,12,83.6,1:12.2,ハナ,⑥⑥,36.9,[栗]秋山真一,440(－4),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,6,2,3,ブルーノート,牡6,58.0,シュタル,13,119.8,1:12.3,クビ,⑤⑤,37.2,[栗]梅田智之,502(－10),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,7,7,13,(外)ディキシーガンナー,牡5,58.0,藤岡佑介,2,3.9,1:12.4,1/2,⑧⑥,36.9,[栗]中内田充,498(＋4),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,8,4,8,スナークシュンソウ,牡7,58.0,岩田望来,9,52.3,1:12.4,ハナ,⑨⑪,36.7,[栗]野中賢二,530(0),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,9,7,14,ヨシノヤッタルデー,牡4,57.0,☆西塚洸,6,14.7,1:12.4,クビ,⑭⑪,36.4,[栗]中竹和也,456(－2),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,10,2,4,サウンドサンビーム,牡8,55.0,▲田山旺,16,234.3,1:12.6,１1/2,⑨⑨,37.0,[栗]安達昭夫,486(＋2),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,11,8,16,ストームバンガード,牡4,58.0,水口優也,7,16.4,1:12.7,1/2,⑮⑮,36.6,[栗]岡田稲男,496(＋2),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,12,5,10,ミロワール,牝6,56.0,古川吉洋,10,70.0,1:12.8,クビ,⑫⑨,37.2,[栗]河嶋宏樹,468(0),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,13,5,9,タイセイフェスタ,セ4,58.0,内田博幸,11,71.4,1:13.1,２,⑫⑭,37.2,[美]森一誠,474(－6),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,14,1,1,クリノオリーブ,牝4,55.0,☆吉村誠,5,7.7,1:13.1,ハナ,①①,38.3,[栗]谷潔,466(＋4),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,15,8,15,テンクウフラワー,牝6,53.0,▲和田陽,14,124.2,1:13.5,２1/2,⑥⑪,38.0,[栗]渡辺薫彦,444(＋12),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504120912/,202504120912,,16,3,5,(地)カナウ,牡5,58.0,団野大成,15,149.8,1:13.5,ハナ,⑯⑯,37.0,[栗]杉山晴紀,532(－6),,桜花賞,2025-04-12,2025,202504120912
https://www.keibalab.jp/db/race/202504130911/,202504130911,,1,4,7,エンブロイダリー,牝3,55.0,モレイラ,3,5.0,1:33.1,,⑨⑧,34.0,[美]森一誠,482(0),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,2,5,9,アルマヴェローチェ,牝3,55.0,岩田望来,2,3.8,1:33.1,クビ,⑪⑩,33.9,[栗]上村洋行,496(＋12),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,3,6,12,リンクスティップ,牝3,55.0,Mデムー,4,6.8,1:33.5,２1/2,⑱⑮,34.0,[栗]西村真幸,472(0),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,4,2,3,マピュース,牝3,55.0,田辺裕信,9,35.8,1:34.0,２1/2,⑫⑫,34.7,[美]和田勇介,486(－8),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,5,1,2,エリカエクスプレス,牝3,55.0,戸崎圭太,1,3.4,1:34.2,１1/2,①①,35.6,[栗]杉山晴紀,456(0),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,6,7,13,チェルビアット,牝3,55.0,北村友一,12,53.0,1:34.2,ハナ,⑮⑰,34.5,[栗]高野友和,482(－2),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,7,8,17,プリムツァール,牝3,55.0,津村明秀,18,158.0,1:34.2,ハナ,⑮⑮,34.6,[美]蛯名正義,450(－4),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,8,1,1,ヴーレヴー,牝3,55.0,浜中俊,10,38.5,1:34.5,１3/4,⑨⑧,35.4,[栗]武幸四郎,480(＋6),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,9,8,18,ブラウンラチェット,牝3,55.0,横山武史,8,29.4,1:34.5,ハナ,⑰⑰,34.8,[美]手塚貴久,444(＋16),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,10,2,4,ショウナンザナドゥ,牝3,55.0,池添謙一,6,21.1,1:34.9,２1/2,④④,36.1,[栗]松下武士,440(－2),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,11,3,6,ビップデイジー,牝3,55.0,幸英明,5,12.8,1:35.0,1/2,⑥④,36.1,[栗]松下武士,440(＋6),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,12,3,5,ボンヌソワレ,牝3,55.0,川田将雅,13,77.3,1:35.1,1/2,④④,36.2,[美]宮田敬介,442(－6),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,13,8,16,ナムラクララ,牝3,55.0,藤岡佑介,16,93.8,1:35.7,３1/2,②②,37.0,[栗]長谷川浩,464(－6),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,14,4,8,ウォーターガーベラ,牝3,55.0,武豊,11,40.9,1:35.7,クビ,⑫⑫,36.3,[栗]石橋守,438(－8),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,15,7,15,クリノメイ,牝3,55.0,酒井学,7,27.3,1:36.0,１3/4,②②,37.3,[栗]須貝尚介,440(－6),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,16,7,14,ダンツエラン,牝3,55.0,団野大成,17,109.1,1:36.9,５,⑫⑫,37.5,[栗]本田優,488(－4),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,17,6,11,ミストレス,牝3,55.0,坂井瑠星,14,84.2,1:37.9,６,⑥④,39.0,[栗]矢作芳人,478(---),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130911/,202504130911,,18,5,10,トワイライトシティ,牝3,55.0,松山弘平,15,90.2,1:38.3,２1/2,⑥⑩,39.1,[栗]杉山晴紀,452(－2),,桜花賞,2025-04-13,2025,202504130911
https://www.keibalab.jp/db/race/202504130912/,202504130912,,1,4,7,ネバーモア,牝4,56.0,藤岡佑介,1,3.1,1:52.8,,⑦⑦④④,37.0,[栗]宮本博,490(－4),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,2,8,15,キュールエフウジン,牡6,58.0,松若風馬,8,20.3,1:53.6,５,⑯⑯⑯⑯,36.4,[栗]中尾秀正,494(－4),,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,3,5,9,グーデンドラーク,牡6,58.0,幸英明,3,6.0,1:53.7,1/2,②③③②,38.1,[栗]池添学,528(＋2),,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,4,7,13,タイゲン,牡6,58.0,和田竜二,12,79.5,1:54.1,２1/2,⑧⑨⑦⑥,38.0,[栗]平田修,480(＋2),,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,5,8,16,レーウィン,セ4,58.0,岩田康誠,2,5.4,1:54.1,ハナ,④⑤④④,38.3,[栗]上村洋行,502(－2),,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,6,7,14,アスクデビューモア,牡4,58.0,戸崎圭太,4,6.8,1:54.1,1/2,⑮⑮⑭⑭,37.3,[栗]福永祐一,464(0),,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,7,3,5,(地)アイファーエポック,牡6,58.0,田辺裕信,11,46.8,1:54.2,クビ,⑪⑫⑬⑩,37.6,[美]根本康広,484(－12),,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,8,6,12,シャンデルナゴル,牡5,58.0,北村友一,5,8.5,1:54.2,クビ,②②②②,38.7,[栗]石坂公一,492(0),,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,9,5,10,クレメダンジュ,牝5,56.0,吉村誠之,13,100.0,1:54.4,3/4,⑭⑭⑭⑩,37.6,[栗]鈴木孝志,474(＋4),,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,10,4,8,(外)ガンウルフ,牡5,58.0,松山弘平,6,9.5,1:54.4,クビ,①①①①,39.0,[栗]藤岡健一,496(＋6),,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,11,1,1,ヨリノサファイヤ,牝5,56.0,▲和田陽,14,171.8,1:54.4,アタマ,⑥⑥⑦⑦,38.2,[美]根本康広,514(0),,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,12,2,4,スズノテレサ,牝6,56.0,津村明秀,16,243.6,1:54.7,１1/2,⑪⑩⑨⑦,38.5,[美]深山雅史,440(－4),,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,13,3,6,シゲルバクハツ,牡7,58.0,酒井学,10,45.4,1:54.7,クビ,⑬⑫⑩⑨,38.4,[栗]谷潔,504(－4),,桜花賞,2025-04-13,2025,202504130912
https://www.keibalab.jp/db/race/202504130912/,202504130912,,14,6,11,アルムラトゥール,牡5,58.0,団野大成,7,18.1,1:55.4,４,⑧⑩⑫⑩,38.9,[栗]西園翔太,490(0),,桜花賞,2025-04-13,2025,202504130912
