race_url,race_id,race_name,finish_position,frame_number,horse_number,horse_name,sex_age,weight,jockey,time,margin,popularity,odds,horse_weight,race_name_expected,race_date_expected,venue_expected
https://www.keibalab.jp/db/race/202409290611/,202409290611,,15,6,11,ダノンスコーピオン,牡5,58.0,戸崎圭太,16,158.7,1:07.8,アタマ,⑮⑭,スプリンターズS,2024-09-29,中山
https://www.keibalab.jp/db/race/202409290611/,202409290611,,16,8,15,ヴェントヴォーチェ,牡7,58.0,ルメール,12,56.5,1:08.4,３1/2,⑧⑩,スプリンターズS,2024-09-29,中山
https://www.keibalab.jp/db/race/202410130811/,202410130811,,1,3,5,チェルヴィニア,牝3,55.0,ルメール,1,2.3,1:57.1,,⑧⑧⑧⑦,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,2,6,10,ボンドガール,牝3,55.0,武豊,5,14.6,1:57.4,１3/4,⑫⑫⑬⑬,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,3,8,14,ステレンボッシュ,牝3,55.0,戸崎圭太,2,3.9,1:57.5,1/2,⑩⑩⑪⑩,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,4,7,12,ラヴァンダ,牝3,55.0,岩田望来,13,123.2,1:57.6,3/4,③④④④,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,5,7,13,クリスマスパレード,牝3,55.0,石川裕紀,8,19.7,1:57.6,ハナ,②②②②,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,6,2,2,ミアネーロ,牝3,55.0,津村明秀,4,13.5,1:57.7,クビ,⑩⑩⑪⑩,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,7,3,4,タガノエルピーダ,牝3,55.0,団野大成,7,18.1,1:57.7,クビ,③③③③,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,8,4,7,チルカーノ,牝3,55.0,鮫島克駿,12,55.5,1:57.9,１1/2,⑬⑫⑬⑭,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,9,5,8,コガネノソラ,牝3,55.0,坂井瑠星,9,27.4,1:58.0,クビ,⑤⑤④④,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,10,1,1,ホーエリート,牝3,55.0,北村友一,14,125.7,1:58.0,ハナ,⑧⑨⑨⑩,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,11,4,6,ラビットアイ,牝3,55.0,横山典弘,15,145.2,1:58.3,２,⑮⑮⑮⑮,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,12,5,9,アドマイヤベル,牝3,55.0,横山武史,11,51.5,1:58.5,１1/4,⑥⑥④⑥,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,13,8,15,セキトバイースト,牝3,55.0,藤岡佑介,10,33.0,1:58.5,ハナ,①①①①,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,14,6,11,ランスオブクイーン,牝3,55.0,松山弘平,6,16.7,1:58.6,1/2,⑥⑥⑦⑦,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410130811/,202410130811,,15,2,3,クイーンズウォーク,牝3,55.0,川田将雅,3,6.8,1:59.6,６,⑭⑭⑨⑦,秋華賞,2024-10-13,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,1,7,13,アーバンシック,牡3,57.0,ルメール,2,3.7,3:04.1,,⑧⑧⑤③,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,2,8,16,ヘデントール,牡3,57.0,戸崎圭太,4,7.1,3:04.5,２1/2,⑰⑯⑧⑤,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,3,8,17,アドマイヤテラ,牡3,57.0,武豊,7,23.6,3:04.5,ハナ,⑮⑫②①,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,4,6,11,ショウナンラプンタ,牡3,57.0,鮫島克駿,6,23.6,3:04.5,クビ,⑩⑩⑩④,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,5,4,7,ビザンチンドリーム,牡3,57.0,シュタル,9,41.5,3:04.6,クビ,⑫⑮⑭⑩,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,6,2,4,ダノンデサイル,牡3,57.0,横山典弘,1,2.9,3:04.8,１1/2,⑧⑨⑭⑮,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,7,6,12,シュバルツクーゲル,牡3,57.0,松山弘平,14,99.1,3:06.0,７,④④①②,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,8,3,5,ハヤテノフクノスケ,牡3,57.0,岩田望来,15,120.2,3:06.3,１1/2,⑫⑫⑭⑭,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,9,7,15,エコロヴァルツ,牡3,57.0,岩田康誠,12,68.3,3:06.3,ハナ,⑥⑥⑪⑬,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,10,8,18,アレグロブリランテ,牡3,57.0,横山和生,18,291.1,3:07.1,５,⑫⑫⑰⑯,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,11,4,8,ウエストナウ,牡3,57.0,西村淳也,11,55.2,3:07.2,3/4,⑦⑥⑧⑧,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,12,3,6,ミスタージーティー,牡3,57.0,坂井瑠星,13,79.5,3:07.3,1/2,④④⑤⑩,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,13,7,14,メリオーレム,牡3,57.0,藤岡佑介,10,51.5,3:08.0,４,⑩⑩⑪⑧,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,14,5,9,コスモキュランダ,牡3,57.0,Mデムー,3,6.0,3:08.4,２1/2,⑯⑯⑪⑥,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,15,1,1,ピースワンデュック,牡3,57.0,柴田善臣,8,26.2,3:09.1,４,①①②⑥,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,16,5,10,メイショウタバル,牡3,57.0,浜中俊,5,9.6,3:09.3,１1/4,②②②⑩,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,17,2,3,アスクカムオンモア,牡3,57.0,北村友一,16,184.1,3:09.8,３,⑱⑱⑱⑯,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410200811/,202410200811,,18,1,2,ノーブルスカイ,牡3,57.0,池添謙一,17,253.6,3:19.7,大差,③②⑤⑯,菊花賞,2024-10-20,京都
https://www.keibalab.jp/db/race/202410270511/,202410270511,,1,4,7,ドウデュース,牡5,58.0,武豊,2,3.8,1:57.3,,⑭⑭⑬,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,2,3,4,タスティエーラ,牡4,58.0,松山弘平,9,53.8,1:57.5,１1/4,③③⑤,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,3,5,9,ホウオウビスケッツ,牡4,58.0,岩田望来,8,48.1,1:57.6,1/2,①①①,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,4,6,11,ジャスティンパレス,牡5,58.0,坂井瑠星,6,15.0,1:57.6,クビ,⑫⑪⑪,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,5,2,2,マテンロウスカイ,セ5,58.0,横山典弘,12,121.4,1:57.6,クビ,⑤⑥⑤,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,6,1,1,ベラジオオペラ,牡4,58.0,横山和生,4,13.3,1:57.7,1/2,③③③,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,7,4,6,ソールオリエンス,牡4,58.0,横山武史,7,15.4,1:57.7,ハナ,⑧⑧⑧,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,8,8,14,レーベンスティール,牡4,58.0,ルメール,3,4.7,1:57.8,1/2,⑧⑪⑪,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,9,2,3,ステラヴェローチェ,牡6,58.0,佐々木大,13,150.3,1:58.0,１1/4,⑧⑧⑧,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,10,8,15,ニシノレヴナント,セ4,58.0,田辺裕信,15,415.8,1:58.0,アタマ,⑮⑮⑮,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,11,3,5,ノースブリッジ,牡6,58.0,岩田康誠,10,68.7,1:58.0,クビ,⑫⑬⑬,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,12,5,8,キングズパレス,牡5,58.0,シュタル,11,97.0,1:58.0,ハナ,⑧⑧⑧,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,13,7,12,リバティアイランド,牝4,56.0,川田将雅,1,2.3,1:58.1,1/2,⑦③③,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,14,6,10,ダノンベルーガ,牡5,58.0,Cデムー,5,14.3,1:58.3,１1/4,⑤⑥⑤,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202410270511/,202410270511,,15,7,13,シルトホルン,牡4,58.0,大野拓弥,14,412.0,1:58.4,1/2,②②②,天皇賞(秋),2024-10-27,東京
https://www.keibalab.jp/db/race/202411100811/,202411100811,,1,6,11,スタニングローズ,牝5,56.0,Cデムー,3,9.5,2:11.1,,④④④②,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,2,8,16,ラヴェル,牝4,56.0,川田将雅,12,41.2,2:11.5,２,⑧⑧⑧⑨,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,3,1,1,(外)ホールネス,牝4,56.0,坂井瑠星,2,8.7,2:11.6,3/4,⑤⑤⑤⑤,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,4,4,8,シンリョクカ,牝4,56.0,木幡初也,5,12.9,2:11.6,クビ,②②③②,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,5,4,7,レガレイラ,牝3,54.0,ルメール,1,1.9,2:11.6,ハナ,⑧⑧⑩⑨,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,6,1,2,ライラック,牝5,56.0,石川裕紀,10,35.7,2:11.6,ハナ,⑪⑪⑪⑪,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,7,7,13,サリエラ,牝5,56.0,ムーア,6,12.9,2:11.8,１,⑭⑭⑭⑭,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,8,8,15,ゴールドエクリプス,牝5,56.0,田口貫太,16,195.4,2:11.8,ハナ,⑫⑫⑪⑪,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,9,8,17,コスタボニータ,牝5,56.0,松山弘平,14,54.4,2:11.9,1/2,⑥⑥⑥⑤,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,10,6,12,シンティレーション,牝5,56.0,マーカン,4,10.4,2:12.0,3/4,⑧⑧⑧⑧,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,11,5,9,キミノナハマリア,牝4,56.0,鮫島克駿,11,39.3,2:12.1,1/2,⑥⑥⑥⑤,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,12,5,10,エリカヴィータ,牝5,56.0,藤岡佑介,17,207.5,2:12.1,ハナ,⑫⑫⑪⑬,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,13,2,3,ルージュリナージュ,牝5,56.0,池添謙一,13,53.0,2:12.1,クビ,⑯⑯⑯⑰,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,14,3,5,モリアーナ,牝4,56.0,岩田康誠,9,30.1,2:12.4,１1/2,⑭⑭⑭⑭,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,15,3,6,ピースオブザライフ,牝4,56.0,団野大成,15,126.8,2:13.3,５,⑯⑯⑯⑯,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,16,2,4,コンクシェル,牝4,56.0,岩田望来,8,25.8,2:13.6,２,①①①①,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411100811/,202411100811,,17,7,14,ハーパー,牝4,56.0,武豊,7,19.1,2:13.8,3/4,②②②②,エリザベス女王杯,2024-11-10,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,1,7,13,ソウルラッシュ,牡6,58.0,団野大成,4,5.3,1:32.0,,⑩⑩,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,2,8,17,エルトンバローズ,牡4,58.0,西村淳也,7,18.9,1:32.4,２1/2,⑧⑧,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,3,7,14,ウインマーベル,牡5,58.0,松山弘平,10,41.5,1:32.4,クビ,④②,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,4,1,2,ブレイディヴェーグ,牝4,56.0,ルメール,1,3.7,1:32.4,ハナ,⑨⑩,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,5,6,11,[外]チャリン,牡4,58.0,ムーア,3,5.1,1:32.4,クビ,⑭⑮,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,6,8,15,セリフォス,牡5,58.0,川田将雅,6,13.2,1:32.6,１1/4,⑩⑧,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,7,8,16,タイムトゥヘヴン,牡6,58.0,柴田善臣,13,152.7,1:32.6,ハナ,⑰⑰,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,8,5,9,ニホンピロキーフ,牡4,58.0,田口貫太,16,194.0,1:32.7,アタマ,②②,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,9,4,8,フィアスプライド,牝6,56.0,シュタル,11,100.5,1:32.7,ハナ,⑥⑥,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,10,3,5,ジュンブロッサム,牡5,58.0,戸崎圭太,5,9.7,1:32.7,アタマ,⑯⑬,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,11,6,12,アルナシーム,牡5,58.0,藤岡佑介,12,115.6,1:32.9,１1/4,⑭⑬,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,12,3,6,オオバンブルマイ,牡4,58.0,武豊,8,19.7,1:32.9,クビ,⑩⑫,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,13,2,3,バルサムノート,牡4,58.0,北村友一,15,170.9,1:33.4,３,①①,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,14,4,7,マテンロウスカイ,セ5,58.0,横山典弘,9,23.0,1:33.4,ハナ,⑬⑮,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,15,1,1,コムストックロード,牝5,56.0,幸英明,17,282.7,1:33.7,１3/4,④②,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,16,5,10,(外)レイベリング,牡4,58.0,津村明秀,14,162.5,1:34.2,３,②⑤,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411170811/,202411170811,,17,2,4,ナミュール,牝5,56.0,Cデムー,2,4.8,1:37.8,大差,⑥⑥,マイルCS,2024-11-17,京都
https://www.keibalab.jp/db/race/202411240511/,202411240511,,1,1,1,タッチウッド,牡4,58.0,Cデムー,7,14.4,1:59.5,,①①①,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,2,2,3,ガイアメンテ,牡3,56.0,川田将雅,2,4.7,1:59.9,２1/2,②②②,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,3,8,14,ウインオーディン,牡4,58.0,ビュイッ,4,10.7,2:00.1,１1/4,⑭⑫⑫,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,4,4,7,ナイトインロンドン,牡4,58.0,スミヨン,3,7.2,2:00.2,1/2,⑪⑩⑨,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,5,3,4,オクタヴィアヌス,牡4,58.0,ルメール,1,2.6,2:00.3,クビ,④③②,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,6,6,11,モズロックンロール,牡4,58.0,戸崎圭太,12,118.3,2:00.5,１1/4,⑪⑭⑮,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,7,5,8,ウインリブルマン,牡6,58.0,松岡正海,14,222.0,2:00.6,1/2,④⑤④,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,8,4,6,ストロングウィル,牡5,58.0,鮫島克駿,10,64.3,2:00.7,１,②③④,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,9,7,13,エスコバル,セ6,58.0,ムーア,11,76.3,2:00.7,ハナ,⑪⑫⑫,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,10,8,15,コスモシャングリラ,牝4,56.0,丹内祐次,15,231.5,2:00.7,アタマ,⑮⑮⑭,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,11,2,2,ミタマ,牝4,56.0,小崎綾也,13,151.1,2:00.8,クビ,⑦⑥⑥,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,12,5,9,ショーマンフリート,牡3,56.0,丸山元気,5,12.1,2:00.8,アタマ,⑦⑩⑨,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,13,6,10,コスモブッドレア,牡3,56.0,横山武史,6,12.6,2:00.8,クビ,④⑥⑥,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,14,7,12,エイカイマッケンロ,牡5,58.0,松山弘平,9,44.2,2:01.0,１,⑦⑧⑨,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202411240511/,202411240511,,15,3,5,ダニーデン,牡4,58.0,マーカン,8,17.5,2:01.0,クビ,⑦⑧⑥,ジャパンC,2024-11-24,東京
https://www.keibalab.jp/db/race/202412220611/,202412220611,,1,4,8,レガレイラ,牝3,54.0,戸崎圭太,4,10.9,2:31.8,,⑥⑤⑤③,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,2,8,16,シャフリヤール,牡6,58.0,Cデムー,10,30.1,2:31.8,ハナ,⑩⑨⑤⑤,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,3,1,1,ダノンデサイル,牡3,56.0,横山典弘,2,4.0,2:32.0,１1/2,①①①①,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,4,3,5,ベラジオオペラ,牡4,58.0,横山和生,3,7.1,2:32.1,1/2,②②②②,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,5,6,11,ジャスティンパレス,牡5,58.0,坂井瑠星,5,10.9,2:32.3,3/4,⑨⑨⑪⑩,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,6,2,3,アーバンシック,牡3,56.0,ルメール,1,2.8,2:32.3,アタマ,⑦⑧⑪⑧,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,7,3,6,ローシャムパーク,牡5,58.0,マーカン,7,17.2,2:32.3,ハナ,⑫⑪⑨⑧,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,8,7,13,スタニングローズ,牝5,56.0,ムーア,9,27.1,2:32.4,１,⑦⑤⑤⑤,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,9,7,14,ダノンベルーガ,牡5,58.0,松山弘平,15,122.4,2:32.5,クビ,⑮⑮⑮⑬,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,10,6,12,シュトルーヴェ,セ5,58.0,鮫島克駿,14,108.1,2:32.6,1/2,⑫⑪⑨⑩,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,11,5,10,プログノーシス,牡6,58.0,三浦皇成,6,16.4,2:32.6,アタマ,⑭⑭⑬⑩,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,12,2,4,ブローザホーン,牡5,58.0,菅原明良,11,35.1,2:33.1,３1/2,⑩⑪⑬⑬,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,13,5,9,ディープボンド,牡7,58.0,幸英明,12,49.7,2:33.3,１,③②②③,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,14,4,7,スターズオンアース,牝5,56.0,川田将雅,8,17.6,2:33.6,２,③⑤⑤⑬,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,15,8,15,ハヤヤッコ,牡8,58.0,吉田豊,13,57.1,2:33.7,アタマ,③④②⑤,有馬記念,2024-12-22,中山
https://www.keibalab.jp/db/race/202412220611/,202412220611,,取消,1,2,ドウデュース,牡5,58.0,武豊,,---,,,⑯⑯⑯⑯,有馬記念,2024-12-22,中山
