race_id,race_date,venue_name,track_type,track_condition,weather,distance,grade,race_name,finish_position,frame_number,horse_number,horse_name,horse_id,age,sex,weight,jockey_name,time_seconds,odds
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,2,0,1,エフフォーリア,jra_エフフォーリア_2021,4,M,57.0,横山 武史,142.5,33.4
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,3,0,11,ステラヴェローチェ,jra_ステラヴェローチェ_2021,4,M,57.0,吉田 隼人,142.7,33.4
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,4,0,13,グレートマジシャン,jra_グレートマジシャン_2021,4,M,57.0,戸崎 圭太,142.7,33.6
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,5,0,16,サトノレイナス,jra_サトノレイナス_2021,4,F,55.0,C.ルメール,142.7,34.0
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,6,0,14,タイトルホルダー,jra_タイトルホルダー_2021,4,M,57.0,田辺 裕信,143.1,34.3
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,7,0,8,ヨーホーレイク,jra_ヨーホーレイク_2021,4,M,57.0,川田 将雅,143.1,33.8
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,8,0,7,グラティアス,jra_グラティアス_2021,4,M,57.0,松山 弘平,143.1,34.4
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,9,0,6,バジオウ,jra_バジオウ_2021,4,M,57.0,大野 拓弥,143.3,34.0
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,10,0,12,ワンダフルタウン,jra_ワンダフルタウン_2021,4,M,57.0,和田 竜二,143.3,34.4
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,11,0,4,レッドジェネシス,jra_レッドジェネシス_2021,4,M,57.0,横山 典弘,143.6,33.7
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,12,0,9,ラーゴム,jra_ラーゴム_2021,4,M,57.0,浜中 俊,143.7,34.5
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,13,0,3,タイムトゥヘヴン,jra_タイムトゥヘヴン_2021,4,M,57.0,石橋 脩,143.8,34.3
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,14,0,2,ヴィクティファルス,jra_ヴィクティファルス_2021,4,M,57.0,池添 謙一,144.3,35.4
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,15,0,17,バスラットレオン,jra_バスラットレオン_2021,4,M,57.0,藤岡 佑介,145.4,36.8
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,16,0,5,ディープモンスター,jra_ディープモンスター_2021,4,M,57.0,武 豊,145.7,36.8
jra_2021_東京優駿日本ダービー_東京,2021-05-30,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,17,0,15,アドマイヤハダル,jra_アドマイヤハダル_2021,4,M,57.0,M.デムーロ,146.0,37.1
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,1,0,13,ドウデュース,jra_ドウデュース_2022,4,M,57.0,武 豊,141.9,33.7
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,2,0,18,イクイノックス,jra_イクイノックス_2022,4,M,57.0,C.ルメール,141.9,33.6
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,3,0,3,アスクビクターモア,jra_アスクビクターモア_2022,4,M,57.0,田辺 裕信,142.2,35.3
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,4,0,12,ダノンベルーガ,jra_ダノンベルーガ_2022,4,M,57.0,川田 将雅,142.3,34.3
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,5,0,6,プラダリア,jra_プラダリア_2022,4,M,57.0,池添 謙一,142.8,35.2
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,6,0,16,キラーアビリティ,jra_キラーアビリティ_2022,4,M,57.0,横山 武史,142.9,34.5
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,7,0,15,ジオグリフ,jra_ジオグリフ_2022,4,M,57.0,福永 祐一,142.9,34.9
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,8,0,7,オニャンコポン,jra_オニャンコポン_2022,4,M,57.0,菅原 明良,143.0,35.0
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,9,0,9,ジャスティンパレス,jra_ジャスティンパレス_2022,4,M,57.0,M.デムーロ,143.2,35.4
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,10,0,8,ビーアストニッシド,jra_ビーアストニッシド_2022,4,M,57.0,和田 竜二,143.5,36.2
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,11,0,2,セイウンハーデス,jra_セイウンハーデス_2022,4,M,57.0,幸 英明,143.9,36.4
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,12,0,1,アスクワイルドモア,jra_アスクワイルドモア_2022,4,M,57.0,岩田 望来,144.0,36.2
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,13,0,4,マテンロウレオ,jra_マテンロウレオ_2022,4,M,57.0,横山 和生,144.0,36.2
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,14,0,17,ロードレゼル,jra_ロードレゼル_2022,4,M,57.0,D.レーン,144.0,36.5
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,15,0,14,デシエルト,jra_デシエルト_2022,4,M,57.0,岩田 康誠,144.0,37.3
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,16,0,11,ジャスティンロック,jra_ジャスティンロック_2022,4,M,57.0,松山 弘平,144.7,36.0
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,17,0,10,マテンロウオリオン,jra_マテンロウオリオン_2022,4,M,57.0,横山 典弘,145.9,37.2
jra_2022_東京優駿日本ダービー_東京,2022-05-29,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,18,0,5,ピースオブエイト,jra_ピースオブエイト_2022,4,M,57.0,藤岡 佑介,149.1,41.7
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,1,0,12,タスティエーラ,jra_タスティエーラ_2023,4,M,57.0,D.レーン,145.2,33.5
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,2,0,5,ソールオリエンス,jra_ソールオリエンス_2023,4,M,57.0,横山 武史,145.2,33.3
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,3,0,11,ハーツコンチェルト,jra_ハーツコンチェルト_2023,4,M,57.0,松山 弘平,145.2,33.4
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,4,0,1,ベラジオオペラ,jra_ベラジオオペラ_2023,4,M,57.0,横山 和生,145.2,33.0
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,5,0,15,ノッキングポイント,jra_ノッキングポイント_2023,4,M,57.0,北村 宏司,145.4,33.4
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,6,0,3,ホウオウビスケッツ,jra_ホウオウビスケッツ_2023,4,M,57.0,丸田 恭介,145.4,34.0
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,7,0,13,シーズンリッチ,jra_シーズンリッチ_2023,4,M,57.0,戸崎 圭太,145.6,34.1
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,8,0,14,ファントムシーフ,jra_ファントムシーフ_2023,4,M,57.0,武 豊,145.6,33.5
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,9,0,10,シャザーン,jra_シャザーン_2023,4,M,57.0,岩田 望来,145.6,33.2
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,10,0,7,フリームファクシ,jra_フリームファクシ_2023,4,M,57.0,吉田 隼人,145.7,33.4
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,11,0,18,サトノグランツ,jra_サトノグランツ_2023,4,M,57.0,川田 将雅,145.9,33.1
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,12,0,8,メタルスピード,jra_メタルスピード_2023,4,M,57.0,津村 明秀,146.0,34.3
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,13,0,16,パクスオトマニカ,jra_パクスオトマニカ_2023,4,M,57.0,田辺 裕信,146.0,36.1
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,14,0,4,トップナイフ,jra_トップナイフ_2023,4,M,57.0,横山 典弘,146.2,33.1
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,15,0,9,グリューネグリーン,jra_グリューネグリーン_2023,4,M,57.0,石川 裕紀人,146.3,34.0
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,16,0,6,ショウナンバシット,jra_ショウナンバシット_2023,4,M,57.0,M.デムーロ,147.1,34.3
jra_2023_東京優駿日本ダービー_東京,2023-05-28,東京,芝,良,晴,0,G1,東京優駿（日本ダービー）,17,0,2,スキルヴィング,jra_スキルヴィング_2023,4,M,57.0,C.ルメール,150.3,38.5
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,1,0,5,ダノンデサイル,jra_ダノンデサイル_2024,4,M,57.0,横山 典弘,144.3,33.5
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,2,0,15,ジャスティンミラノ,jra_ジャスティンミラノ_2024,4,M,57.0,戸崎 圭太,144.7,33.9
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,3,0,13,シンエンペラー,jra_シンエンペラー_2024,4,M,57.0,坂井 瑠星,144.9,33.4
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,4,0,1,サンライズアース,jra_サンライズアース_2024,4,M,57.0,池添 謙一,145.0,34.4
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,5,0,2,レガレイラ,jra_レガレイラ_2024,4,F,55.0,C.ルメール,145.0,33.2
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,6,0,6,コスモキュランダ,jra_コスモキュランダ_2024,4,M,57.0,M.デムーロ,145.1,34.3
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,7,0,11,シュガークン,jra_シュガークン_2024,4,M,57.0,武 豊,145.2,34.7
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,8,0,18,エコロヴァルツ,jra_エコロヴァルツ_2024,4,M,57.0,岩田 康誠,145.2,34.7
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,9,0,12,シックスペンス,jra_シックスペンス_2024,4,M,57.0,川田 将雅,145.3,34.0
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,10,0,3,ジューンテイク,jra_ジューンテイク_2024,4,M,57.0,岩田 望来,145.3,34.1
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,11,0,8,アーバンシック,jra_アーバンシック_2024,4,M,57.0,横山 武史,145.4,33.5
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,12,0,10,サンライズジパング,jra_サンライズジパング_2024,4,M,57.0,菅原 明良,145.4,33.6
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,13,0,14,ゴンバデカーブース,jra_ゴンバデカーブース_2024,4,M,57.0,松山 弘平,145.5,34.1
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,14,0,9,ダノンエアズロック,jra_ダノンエアズロック_2024,4,M,57.0,J.モレイラ,145.6,34.1
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,15,0,17,ショウナンラプンタ,jra_ショウナンラプンタ_2024,4,M,57.0,鮫島 克駿,145.6,34.0
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,16,0,7,ミスタージーティー,jra_ミスタージーティー_2024,4,M,57.0,藤岡 佑介,145.6,33.4
jra_2024_東京優駿日本ダービー_東京,2024-05-26,東京,芝,良,晴,1000,G1,東京優駿（日本ダービー）,17,0,4,ビザンチンドリーム,jra_ビザンチンドリーム_2024,4,M,57.0,西村 淳也,145.8,33.7
